PassengerId,group,Earth,Europa,Mars,CryoSleep,A,B,C,D,E,F,G,T,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,VIP,scaled_RommService,scaled_FoodCourt,scaled_ShoppingMall,scaled_Spa,scaled_VRDeck,Transported
7278_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.2738026356065264,2.16054687550426,0.0,0.0,1
7279_01,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7280_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.3407807374158414,0.0,0.35541805240316376,0.0,0.0,0
7283_01,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7284_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.5744453632859097,1.259064007316461,1.084067667294879,0.0,0
7285_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7289_01,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.585024856316821,1.7467894750131445,0.6727314726527263,1.6278474222159542,1.1357526842884527,1
7290_01,1,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7290_02,1,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7290_03,1,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7290_04,1,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.189916481604246,1.7218581288144466,0.0,1.9338284609428167,1.7894946692733507,0
7290_05,1,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.9247126870847869,1.9909425643930847,1.1109479265657551,1.8246082840599291,0.0,0
7292_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.6088609751128724,0
7296_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.734434238770296,0.0,1.6634076154199733,1.394691974188976,1.3195157258465517,0
7297_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.7554923321377622,0.0,1.7578930362637626,0.0,0.0,0
7298_01,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,1,0.0,1.4057505095656444,0.0,1.9959644118728868,0.8481229852375862,0.0,1
7300_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,2.195242461854774,0.0,0.0,1
7301_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7302_01,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.7746527951577886,0.0,1.8286675985725809,0.0,0.0,0
7303_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.29583707248290936,0.8505509234761259,0.8039057008383146,0.9162011859404885,1.8428198854244713,0
7304_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1
7305_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7306_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.7827824549034723,1
7307_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.7928859131524942,1.1250583126841678,0.0,1.6419818567214308,0.0,0
7309_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.7783265562047619,0.3915074910131681,1.8420103329919157,0.0,0.0,0
7310_01,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,1,0.0,1.875574304333542,0.0,0.5796618766207391,1.1994518384259452,0.0,0
7311_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.6676281066066077,0.0,0.0,0.0,0
7313_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,2.1329354963395386,1.4562480394879014,0.9849500560613943,0.0,0.0,0
7314_01,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7320_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.804720696305308,0.0,1.0893722363237095,0.6983337201921797,1.40923472722003,0
7321_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7322_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,,0.0,0.0,1.957182260198051,0.0,2.0641260418418708,0
7323_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,2.039586611168153,0.0,1.6393520727011255,0
7324_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.7292305501170816,1.9381832190893773,0.0,1.3896844404895101,1.1555487052545081,1
7326_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.1483272573753425,0.0,0.8537758278758059,1.043534031401931,0.0,0
7327_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9532326968200677,0.0,2.060761402971848,0.2767081898734263,0.0,1
7328_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.6127225510409713,0.7519185836123723,1.982136860481338,1.568281830369681,1.4180752398999419,0
7330_01,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.007847689635865,0.6727314726527263,1.2240441030981317,2.166767617847789,0
7331_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,2.004763376114921,0.0,0.0,0.0,0.5637054741273227,0
7332_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.18665241123894336,0.0,0.0,0.1745834300480449,1.8076568593155893,0
7334_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,2.157274883485535,0.0,0.0,0
7336_01,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.18665241123894336,0.0,0.5206780355557714,0.0,1.8620869931125559,0
7336_02,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,2.2013979499600964,0.0,0.0,0
7337_01,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.154239289537882,0.0,1.8911049711609813,2.2511571788601974,0
7338_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.9344907237623472,0.0,2.340368108464558,0.0,0.0,0
7339_01,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.8616529396586572,0.0,2.4315915717557894,1.669638562361572,0
7340_01,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.3930974135444203,0.0,1.5570857360928088,2.055980660992022,0
7341_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7342_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.2698895654703157,0.0,0.0,1.7144390433599606,1
7343_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.1469879270228016,1.7363615530693368,0
7344_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.7108361048063275,0.0,1.859254312889653,0
7346_01,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7347_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.477872158529589,0.2242438242175754,0.0,1.484587290003205,0
7350_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7351_01,0,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7353_01,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.9805453715359238,0.0,2.167306054221527,0.6241963505817849,0
7353_02,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7353_03,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7597662732482373,0.2242438242175754,1.2220840103363144,2.1292051714763818,1
7356_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7356_02,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7358_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.29583707248290936,0.0,0.2242438242175754,1.0354084671057384,1.7490538887741993,0
7359_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.4773123026292811,0.0,1.0874485321341423,1.3297465638157238,1
7360_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7361_01,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1
7361_02,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7365_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.6266878597627026,0.0,0.6983337201921797,0.0,0
7366_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.8070264933374056,0.0,0.0,1.0627701431155014,0.0,0
7367_01,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,2.1185770539472273,0.0,1.4994064488483991,0.3491668600960898,0.0,0
7367_02,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9171933411100097,0.0,1.2782884021177163,0.0,0.0,0
7370_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0334774022320248,0.2242438242175754,0.0,1.676988554614185,0
7371_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7372_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.18665241123894336,1.2139590636119657,0.0,1.8727685978037438,1.9097683198275037,0
7374_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7376_01,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7377_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7379_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.5916741449658187,0.0,2.3744538634315773,0.0,0.0,0
7385_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.9933507113510024,0.0,1.405288179440655,1.5991617567735417,0.0,0
7387_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.9856608651099044,2.146406417243922,0.6258750499695162,0.939509123545538,1
7388_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7390_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.475840195072855,0.0,0.0,1.605252190102808,0.6241963505817849,0
7391_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7392_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7393_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4901176516550783,1.8059290967385324,0
7394_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.576690831057611,0.9849500560613943,0.0,0.0,0
7395_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7395_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7395_03,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.3733048224778867,2.1151639009300127,0.0,2.0681631327321357,1.4321974449032264,0
7395_04,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,1.504840291455775,0.0,0.0,2.1177090568546237,0
7396_01,1,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.4824894837218527,1.9774810090278832,2.6786920078456484,1.7365650157610177,0.0,1
7396_02,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1
7396_03,1,0,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7398_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,,1.2532301155226493,1.362756193933057,0.0,1.4941584439166786,0.7680417263016122,1
7399_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.7404799302239857,0.0,1.7075508498471499,0
7401_01,0,0,0,1,,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7402_01,1,0,1,0,,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.76514713889182,0.35541805240316376,0.830124569620279,1.4166216973789454,1
7402_02,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7403_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.5304886145329881,1.062900005409363,2.0330145107658733,0.0,0.0,0
7405_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.7011018469522519,1.8569117049632033,0.0,0.0,1
7406_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.0598011446322295,2.162979333979833,0.0,0.5275071124607182,0
7408_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.4171504132341712,0.0,2.2702716798072333,0.0,0.0,0
7410_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.1963282728031306,1.6272937312622293,0.0,0.0,0.0,1
7411_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.8882399932874974,0.0,1.968429584803846,0.405370171130358,0.0,0
7416_01,0,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,,0.0,2.241671408690163,1.735976162084702,2.1592886475104027,2.038623015476383,0
7418_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7419_01,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.6478792855688598,0.0,0.4512916199214712,0.0,1
7419_02,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.0,2.1645908713253625,0.0,0.48571917069012305,1
7422_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.6991506196421802,0.0,1.3299312210050631,0.3491668600960898,0.43629452587267725,0
7425_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7425_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.8254081988776807,0.0,0.0,0.579953601178403,0.0,0
7427_01,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7428_01,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.187777120855128,0.4484876484351508,1.903505602653096,0.0,0
7429_01,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.8920938337775128,0.0,1.0143808321113605,0.8881867130674566,0.0,0
7430_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0.0,1.6986605694467625,0.2672454385532548,1.7157010905163108,0.0,0.0,0
7431_01,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.943848370715768,0.0,1.2935568841978147,1.79676279982198,0
7432_01,0,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7435_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7436_01,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7437_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7437_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7437_03,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7438_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.3698332685169339,1.1003399121765107,1.5146783377604294,0.0,1
7442_01,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.806698300112059,0.0,2.131174228185588,0.0,0.0,0
7442_02,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7444_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7445_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7446_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.8491450175507418,1.5836677445301157,0.0,0.0,1.3890299325690565,0
7447_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.844181585793926,1.6880271052932383,0.0,0
7448_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.4802912469588307,0.0,1.1934095082084977,1.431526923231628,1.3067061761070373,0
7449_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.2891877838339116,1.403945076843325,0.0,1.7221234517661443,1.400096164206073,0
7450_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.6782892332776638,0.0,1.702561601244637,0.0,0.18790182470910757,0
7452_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7452_02,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,1.5230596604092264,1.9771221694860337,2.0557369032229036,1.3503521359246378,1.709536829650286,1
7452_03,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7453_01,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7455_01,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.7971140645948023,0.0,1.6700745260088605,1.6241963505817847,1
7456_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7457_01,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.918714101550802,0.0,0.5206780355557714,0.6983337201921797,0.9559435510107197,0
7458_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7459_01,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4556360711618548,0.0,1.7958625374088564,1.8269332764022113,0
7460_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.7952948462222642,0.0,0.0,1.4440603869271333,0.0,1
7461_01,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7462_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7464_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7472_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7475_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7475_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7477_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.887511217448728,0.0,0.0,1.6363469315719303,0.0,0
7478_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,2.1042118304946804,0.0,0.0,1.060490876454462,1
7479_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7481_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,2.0285955421309136,0
7483_01,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.4802912469588307,0.0,1.9024432938511389,1.2782873213705825,1.8120981752908925,1
7484_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.768217748431327,0.0,0.0,0.0,1
7485_01,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.9649789674437054,1.8813813215559756,0.0,1.9482185094804454,1.3741040511820615,0
7486_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.2685710945932172,0.8969752968703016,1.7928193592437944,0.0,0
7487_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.3892433502153756,1.37243497547028,1.8671503902702904,0.5237502901441348,0.0,1
7488_01,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.703039243289549,0.0,1.9268054254622125,1.4790141171815696,0.0,0
7488_02,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,1
7490_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7492_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.4171504132341712,0.0,2.5854035985126926,0.0,0.0,1
7494_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.18665241123894336,1.6242491698513557,1.9579443699807555,0.0,1.6221555502481237,0
7495_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.18665241123894336,0.8717170744855117,2.2685276569682653,0.5534163797468526,0.0,0
7496_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.891596710098159,0.0,0.1745834300480449,1.2401356659680336,1
7498_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.6855957960767751,0.0,2.1855956441634548,1.3357468477209122,1.8059290967385324,0
7498_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7498_03,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.915882961356025,0.0,2.2042546171141426,0.0,0.0,1
7499_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.915882961356025,1.187777120855128,2.271717884509484,0.0,0.0,1
7500_01,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,2.013892470977423,0.47335681252935546,1.7564772114519602,0.0,0.0,0
7501_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.5570857360928088,1.5637054741273226,0
7502_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.1282007368567448,2.1151639009300127,0.0,0.0,1.745178103490709,1
7503_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7503_02,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,1.9828023947567401,2.2722705692883767,0.0,1.7433625372796562,1.7154089371698258,1
7504_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.1686130986895011,0.0,1.646400753375106,1.2075068734723498,0
7505_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.679345244466552,0.0,1.8354077476378927,2.1020350782688872,0.0,0
7505_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7505_03,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7506_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.0612076698603614,0.0,0.0,0.0,0.0,0
7507_01,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.622712479451702,0.0,0.0,0.0,0
7507_02,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7507_03,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
7508_01,0,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,2.2035705602064795,1.5410480741597812,1.4994064488483991,0.0,1.219831042543816,0
7509_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9587034227937248,0.3372261973790022,0.0,0.2767081898734263,0.0,0
7510_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.8838374564017546,0.0,1.726776050552867,1.2620319621821872,0.0,0
7512_01,0,1,0,0,,0,0,0,0,0,1,0,0,0,1,0,0.0,0.43339347763417224,1.5552875046036885,0.0,0.0,0.0,0
7513_01,0,1,0,0,,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.6196096659389136,0.0,0.1745834300480449,0.48571917069012305,0
7514_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.2455822460565042,1.9217669312887975,0.0,0
7515_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
7515_02,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
7517_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.7292305501170816,0.2672454385532548,0.0,1.6254787152712893,0.0,0
7518_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
