sctb_cd,sctb_nm,item1_cd,item1_nm,item2_cd,item2_nm,item3_cd,item3_nm,item4_cd,item4_nm,sttst_unit,sttst_pntm,sttst_vl
200Y001,"2.1.1.1. 주요지표(연간지표)",40101,"농림어업(생산구조-명목)",,,,,,,% ,2005,2.9
200Y001,"2.1.1.1. 주요지표(연간지표)",40101,"농림어업(생산구조-명목)",,,,,,,% ,2004,3.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40101,"농림어업(생산구조-명목)",,,,,,,% ,2003,3.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40101,"농림어업(생산구조-명목)",,,,,,,% ,2002,3.6
200Y001,"2.1.1.1. 주요지표(연간지표)",40101,"농림어업(생산구조-명목)",,,,,,,% ,2001,4
200Y001,"2.1.1.1. 주요지표(연간???표)",40101,"농림어업(생산구조-명목)",,,,,,,% ,2000,4.3
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2007,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2006,
200Y001,"2.1.1.1. 주요지표(연간지표)",701040101,"피용자보수",,,,,,,% ,2005,43.9
200Y001,"2.1.1.1. 주요지표(연간지표)",701040101,"피용자보수",,,,,,,% ,2004,42.9
200Y001,"2.1.1.1. 주요지표(연간지표)",701040101,"피용자보수",,,,,,,% ,2003,43
200Y001,"2.1.1.1. 주요지표(연간지표)",701040101,"피용자보수",,,,,,,% ,2002,42.1
200Y001,"2.1.1.1. 주요지표(연간지표)",701040101,"피용자보수",,,,,,,% ,2001,42.5
200Y001,"2.1.1.1. 주요지표(연간지표)",701040101,"피용자보수",,,,,,,% ,2000,41.8
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2005,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2004,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2003,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2002,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2001,
200Y001,"2.1.1.1. 주요지표(연간지표)",60101,"최종소비지출(지출구조-명목)",,,,,,,% ,1993,61.9
200Y001,"2.1.1.1. 주요지표(연간지표)",60101,"최종소비지출(지출구조-명목)",,,,,,,% ,1992,62
200Y001,"2.1.1.1. 주요지표(연간지표)",60101,"최종소비지출(지출구조-명목)",,,,,,,% ,1991,61.1
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1988,30.6
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1987,30.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1986,29.4
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1985,29.5
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1984,29.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1983,30.3
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1982,29.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1981,29
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1980,32.9
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1979,34.5
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2000,29.3
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,1999,28.3
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,1998,27.8
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,1997,27.2
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,1996,27.2
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,1995,28.3
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,1994,27.8
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,1993,27
200Y001,"2.1.1.1. 주요지표(연간지표)",60101,"최종소비지출(지출구조-명목)",,,,,,,% ,1990,61.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60101,"최종소비지출(지출구조-명목)",,,,,,,% ,1989,61.4
200Y001,"2.1.1.1. 주요지표(연간지표)",60101,"최종소비지출(지출구조-명목)",,,,,,,% ,1987,60.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60101,"최종소비지출(지출구조-명목)",,,,,,,% ,1986,63.5
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1986,29.4
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1964,-24.9
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1963,25
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1962,35.2
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1961,-8.6
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1960,14
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1959,-18.8
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2000,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2021,22.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2020,21.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2019,23.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2018,24.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2017,23.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2016,22.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2015,21.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2014,21.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2013,22
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2012,22
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2011,22.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2010,21.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2009,22.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2008,22.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2007,23.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2006,23.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2005,22.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2004,20.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2003,22.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2002,21.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2001,21.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,2000,22
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1999,19.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1998,19.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1997,20.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1996,20.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1995,19.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1994,18.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1993,18.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1992,18.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1991,18.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1990,19.4
200Y001,"2.1.1.1. 주요지표(연간지표)",1010101,"국내총생산(명목, 달러표시)",,,,,,,억달러 ,1992,3554.4
200Y001,"2.1.1.1. 주요지표(연간지표)",1010101,"국내총생산(명목, 달러표시)",,,,,,,억달러 ,1991,3305.4
200Y001,"2.1.1.1. 주요지표(연간지표)",1010101,"국내총생산(명목, 달러표시)",,,,,,,억달러 ,1990,2832.8
200Y001,"2.1.1.1. 주요지표(연간지표)",1010101,"국내총생산(명목, 달러표시)",,,,,,,억달러 ,1989,2469.6
200Y001,"2.1.1.1. 주요지표(연간지표)",1010101,"국내총생산(명목, 달러표시)",,,,,,,억달러 ,1988,1998.4
200Y001,"2.1.1.1. 주요지표(연간지표)",1010101,"국내총생산(명목, 달러표시)",,,,,,,억달러 ,1987,1479.8
200Y001,"2.1.1.1. 주요지표(연간지표)",1010101,"국내총생산(명목, 달러표시)",,,,,,,억달러 ,1986,1168.5
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1966,1058.44
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1965,823.09
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1964,732.24
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1963,515.47
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1962,365.93
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1961,303.85
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1959,218.98
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1958,209.33
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1957,200.96
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1956,155.35
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1955,110.79
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1954,64.31
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1953,46.72
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,2021,1450859.9
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,2020,1365736.5
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,2019,1374935
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,2018,1364946
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,2017,1326542.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,2016,1256956.7
200Y001,"2.1.1.1. 주요지표(연간지표)",10103,"요소비용국민소득(명목)",,,,,,,십억원 ,2015,1196864.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1989,18.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1988,18.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1987,17.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1986,17.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1985,17.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1984,17.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1983,18.7
200Y001,"2.1.1.1. 주요지???(연간지표)",7010108,"정부",,,,,,,% ,1982,18.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1981,17.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1980,17.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1979,16.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1978,16
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1977,15.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1976,16.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010108,"정부",,,,,,,% ,1975,14.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010107,"기업",,,,,,,% ,2020,22.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010107,"기업",,,,,,,% ,2019,21.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010107,"기업",,,,,,,% ,2018,21.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010107,"기업",,,,,,,% ,2017,23.2
200Y001,"2.1.1.1. 주요지표(연간지표)",8010200,"국내총투자율",,,,,,,% ,1964,14.7
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,2014,0.9
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,2013,1
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,2012,1.3
200Y001,"2.1.1.1. 주요지표(연간지표)",60103,"재화와서비스의수출",,,,,,,% ,1997,28.3
200Y001,"2.1.1.1. 주요지표(연간지표)",60103,"재화와서비스의수출",,,,,,,% ,1996,24.8
200Y001,"2.1.1.1. 주요지표(연간지표)",60103,"재화와서비스의수출",,,,,,,% ,1995,25.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60103,"재화와서비스의수출",,,,,,,% ,1994,24.1
200Y001,"2.1.1.1. 주요지표(연간지표)",60103,"재화와서비스의수출",,,,,,,% ,1993,23.7
200Y001,"2.1.1.1. 주요지표(연간지표)",60103,"재화와서비스의수출",,,,,,,% ,1992,24.1
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,2011,1.3
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,2010,2.7
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1989,29.9
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1988,31.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1987,30.6
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1985,28.1
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1984,28.6
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1983,27.2
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1982,25.8
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1981,25.9
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1980,26
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1979,25.4
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1978,25.1
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1977,25
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1976,25.1
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1975,23.7
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1974,24
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1973,24.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1972,21.4
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1971,19.7
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1970,20.7
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1969,20.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1968,20.5
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1967,20.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1966,19.9
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1965,20.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1964,16.8
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1963,15.5
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1962,14.9
200Y001,"2.1.1.1. 주요지표(연간지표)",40102,"광공업",,,,,,,% ,1961,14.8
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1973,30.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1972,15
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1971,17.5
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1970,16
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1969,17.5
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1968,22.6
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1967,23.5
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1966,18.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1965,22.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1964,9.7
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1963,16
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1962,15.2
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1961,5.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1960,7.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1959,10.2
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1958,10.8
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1957,8.1
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1956,16
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1955,16.8
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1954,13.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1964,28.6
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1963,31.2
200Y001,"2.1.1.1. 주요지표(연간지표)",701040102,"기업 및 재산소득",,,,,,,% ,1962,53.7
200Y001,"2.1.1.1. 주요지표(연간지표)",701040102,"기업 및 재산소득",,,,,,,% ,1961,55.4
200Y001,"2.1.1.1. 주요지표(연간지표)",701040102,"기업 및 재산소득",,,,,,,% ,1960,52.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701040102,"기업 및 재산소득",,,,,,,% ,1959,50.8
200Y001,"2.1.1.1. 주요지표(연간지표)",701040102,"기업 및 재산소득",,,,,,,% ,1958,56.1
200Y001,"2.1.1.1. 주요지표(연간지표)",701040102,"기업 및 재산소득",,,,,,,% ,1957,60.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1962,36.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1961,35.5
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1960,38.4
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1959,40.1
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1958,35.2
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1957,31.3
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1956,29.9
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1955,31.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1954,32.7
200Y001,"2.1.1.1. 주요지표(연간지표)",7010200,"피용자보수비율",,,,,,,% ,1953,27.3
200Y001,"2.1.1.1. 주요지표(연간지표)",701050103,"정부",,,,,,,% ,2004,14.8
200Y001,"2.1.1.1. 주요지표(연간지표)",7010501,"제도부문별",,,,,,,,2005,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010501,"제도부문별",,,,,,,,2004,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010501,"제도부문별",,,,,,,,2003,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010501,"제도부문별",,,,,,,,2002,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010501,"제도부문별",,,,,,,,2001,
200Y001,"2.1.1.1. 주요지표(연간지표)",7010501,"제도부문별",,,,,,,,2000,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2020,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2019,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2018,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2017,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2016,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2015,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2014,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2013,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2012,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2011,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2010,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2009,
200Y001,"2.1.1.1. 주요지표(연간지표)",70105,"총조정처분가능소득의분배",,,,,,,,2008,
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,1979,18.5
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,1978,21.8
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,1977,14.5
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,1976,21.2
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,1975,23.7
200Y001,"2.1.1.1. 주요지표(연간지표)",9010301,"(등락률)",,,,,,,% ,1959,0.6
200Y001,"2.1.1.1. 주요지표(연간지표)",8010103,"(기업)",,,,,,,% ,2011,22.4
200Y001,"2.1.1.1. 주요지표(연간지표)",8010103,"(기업)",,,,,,,% ,2010,23
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1992,241801.5
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1991,213377
200Y001,"2.1.1.1. 주요지표(연간지표)",2010105,"건설업",,,,,,,% ,1985,5.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1990,175852.2
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1989,146195.9
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1988,129225.7
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1987,107748.9
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1986,90587.4
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1985,77467.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1984,69856.6
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1983,60597.1
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1982,51136.4
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1981,44510.6
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1980,35806.9
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1979,29851.9
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1978,23490.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1977,17199.2
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1976,13388.1
200Y001,"2.1.1.1. 주요지표(연간지표)",10104,"국민처분가능소득(명목)",,,,,,,십억원 ,1975,9695.8
