지점,지점명,일시,1시간평균 미세먼지농도(㎍/㎥)
143,대구,2023-03-27 18:00,69
143,대구,2023-03-27 19:00,62
143,대구,2023-03-27 20:00,36
143,대구,2023-03-27 21:00,33
143,대구,2023-03-27 22:00,33
143,대구,2023-03-27 23:00,42
143,대구,2023-03-28 00:00,29
143,대구,2023-03-28 01:00,32
143,대구,2023-03-28 02:00,35
143,대구,2023-03-28 03:00,39
143,대구,2023-03-28 04:00,41
143,대구,2023-03-28 05:00,36
143,대구,2023-03-28 06:00,42
143,대구,2023-03-28 07:00,35
143,대구,2023-03-28 08:00,36
143,대구,2023-03-28 09:00,40
143,대구,2023-03-28 10:00,43
143,대구,2023-03-28 11:00,68
143,대구,2023-03-28 12:00,65
143,대구,2023-03-28 13:00,65
143,대구,2023-03-28 14:00,65
143,대구,2023-03-28 15:00,73
143,대구,2023-03-28 16:00,74
143,대구,2023-03-28 17:00,83
143,대구,2023-03-28 18:00,85
143,대구,2023-03-28 19:00,82
143,대구,2023-03-28 20:00,101
143,대구,2023-03-28 21:00,110
143,대구,2023-03-28 22:00,105
143,대구,2023-03-28 23:00,98
143,대구,2023-03-29 00:00,106
146,전주,2023-03-23 01:00,126
146,전주,2023-03-23 02:00,140
146,전주,2023-03-23 03:00,137
146,전주,2023-03-23 04:00,141
146,전주,2023-03-23 05:00,133
146,전주,2023-03-23 06:00,128
146,전주,2023-03-23 07:00,118
146,전주,2023-03-23 08:00,102
146,전주,2023-03-23 09:00,84
146,전주,2023-03-23 10:00,80
146,전주,2023-03-23 11:00,75
146,전주,2023-03-23 12:00,87
146,전주,2023-03-23 13:00,115
146,전주,2023-03-23 14:00,112
146,전주,2023-03-23 15:00,87
146,전주,2023-03-23 16:00,90
146,전주,2023-03-23 17:00,76
146,전주,2023-03-23 18:00,74
146,전주,2023-03-23 19:00,70
146,전주,2023-03-23 20:00,82
146,전주,2023-03-23 21:00,175
146,전주,2023-03-23 22:00,208
146,전주,2023-03-23 23:00,196
146,전주,2023-03-24 00:00,198
146,전주,2023-03-24 01:00,205
146,전주,2023-03-24 02:00,163
146,전주,2023-03-24 03:00,151
146,전주,2023-03-24 04:00,151
146,전주,2023-03-24 05:00,142
146,전주,2023-03-24 06:00,142
146,전주,2023-03-24 07:00,125
146,전주,2023-03-24 08:00,108
146,전주,2023-03-24 09:00,84
146,전주,2023-03-24 10:00,80
146,전주,2023-03-24 11:00,85
146,전주,2023-03-24 12:00,117
146,전주,2023-03-24 13:00,129
146,전주,2023-03-24 14:00,136
146,전주,2023-03-24 15:00,142
146,전주,2023-03-24 16:00,153
146,전주,2023-03-24 17:00,116
146,전주,2023-03-24 18:00,104
146,전주,2023-03-24 19:00,100
146,전주,2023-03-24 20:00,86
146,전주,2023-03-24 21:00,76
146,전주,2023-03-24 22:00,67
146,전주,2023-03-24 23:00,61
146,전주,2023-03-25 00:00,55
146,전주,2023-03-25 01:00,53
146,전주,2023-03-25 02:00,65
146,전주,2023-03-25 03:00,50
146,전주,2023-03-25 04:00,54
146,전주,2023-03-25 05:00,46
146,전주,2023-03-25 06:00,43
146,전주,2023-03-25 07:00,41
146,전주,2023-03-25 08:00,41
146,전주,2023-03-25 09:00,49
146,전주,2023-03-25 10:00,49
146,전주,2023-03-25 11:00,46
146,전주,2023-03-25 12:00,65
146,전주,2023-03-25 13:00,62
146,전주,2023-03-25 14:00,57
146,전주,2023-03-25 15:00,59
146,전주,2023-03-25 16:00,39
146,전주,2023-03-25 17:00,33
146,전주,2023-03-25 18:00,52
146,전주,2023-03-25 19:00,53
146,전주,2023-03-25 20:00,62
146,전주,2023-03-25 21:00,60
146,전주,2023-03-25 22:00,45
146,전주,2023-03-25 23:00,50
146,전주,2023-03-26 00:00,48
146,전주,2023-03-26 01:00,43
146,전주,2023-03-26 02:00,50
146,전주,2023-03-26 03:00,43
146,전주,2023-03-26 04:00,48
146,전주,2023-03-26 05:00,57
146,전주,2023-03-26 06:00,61
146,전주,2023-03-26 07:00,73
146,전주,2023-03-26 08:00,80
146,전주,2023-03-26 09:00,65
146,전주,2023-03-26 10:00,57
146,전주,2023-03-26 11:00,75
146,전주,2023-03-26 12:00,72
146,전주,2023-03-26 13:00,58
146,전주,2023-03-26 14:00,68
146,전주,2023-03-26 15:00,74
146,전주,2023-03-26 16:00,57
146,전주,2023-03-26 17:00,37
146,전주,2023-03-26 18:00,23
146,전주,2023-03-26 19:00,46
146,전주,2023-03-26 20:00,49
146,전주,2023-03-26 21:00,37
146,전주,2023-03-26 22:00,35
146,전주,2023-03-26 23:00,27
146,전주,2023-03-27 00:00,27
146,전주,2023-03-27 01:00,30
146,전주,2023-03-27 02:00,26
146,전주,2023-03-27 03:00,25
146,전주,2023-03-27 04:00,31
146,전주,2023-03-27 05:00,24
146,전주,2023-03-27 06:00,26
146,전주,2023-03-27 07:00,26
146,전주,2023-03-27 10:00,35
146,전주,2023-03-27 11:00,42
146,전주,2023-03-27 12:00,36
146,전주,2023-03-27 13:00,37
146,전주,2023-03-27 14:00,34
146,전주,2023-03-27 15:00,35
146,전주,2023-03-27 16:00,38
146,전주,2023-03-27 17:00,51
146,전주,2023-03-27 18:00,68
146,전주,2023-03-27 19:00,73
146,전주,2023-03-27 20:00,82
146,전주,2023-03-27 21:00,70
146,전주,2023-03-27 22:00,58
146,전주,2023-03-27 23:00,56
146,전주,2023-03-28 00:00,58
146,전주,2023-03-28 01:00,60
146,전주,2023-03-28 02:00,61
146,전주,2023-03-28 03:00,58
146,전주,2023-03-28 04:00,61
146,전주,2023-03-28 05:00,65
146,전주,2023-03-28 06:00,59
146,전주,2023-03-28 07:00,56
146,전주,2023-03-28 08:00,62
146,전주,2023-03-28 09:00,54
146,전주,2023-03-28 10:00,56
146,전주,2023-03-28 11:00,58
146,전주,2023-03-28 12:00,55
146,전주,2023-03-28 13:00,50
146,전주,2023-03-28 14:00,77
146,전주,2023-03-28 15:00,110
146,전주,2023-03-28 16:00,152
146,전주,2023-03-28 17:00,144
146,전주,2023-03-28 18:00,101
146,전주,2023-03-28 19:00,87
146,전주,2023-03-28 20:00,83
146,전주,2023-03-28 21:00,74
146,전주,2023-03-28 22:00,63
146,전주,2023-03-28 23:00,71
146,전주,2023-03-29 00:00,73
152,울산,2023-03-23 01:00,22
152,울산,2023-03-23 02:00,10
152,울산,2023-03-23 03:00,3
152,울산,2023-03-23 04:00,11
152,울산,2023-03-23 05:00,9
152,울산,2023-03-23 06:00,11
152,울산,2023-03-23 07:00,6
152,울산,2023-03-23 08:00,9
152,울산,2023-03-23 09:00,9
152,울산,2023-03-23 10:00,11
152,울산,2023-03-23 11:00,10
152,울산,2023-03-23 12:00,15
152,울산,2023-03-23 13:00,10
152,울산,2023-03-23 14:00,5
152,울산,2023-03-23 15:00,7
152,울산,2023-03-23 16:00,5
152,울산,2023-03-23 17:00,5
152,울산,2023-03-23 18:00,14
152,울산,2023-03-23 19:00,20
152,울산,2023-03-23 20:00,23
152,울산,2023-03-23 21:00,32
152,울산,2023-03-23 22:00,46
152,울산,2023-03-23 23:00,41
152,울산,2023-03-24 00:00,31
152,울산,2023-03-24 01:00,22
152,울산,2023-03-24 02:00,25
152,울산,2023-03-24 03:00,22
152,울산,2023-03-24 04:00,16
152,울산,2023-03-24 05:00,34
152,울산,2023-03-24 06:00,44
152,울산,2023-03-24 07:00,55
152,울산,2023-03-24 08:00,64
152,울산,2023-03-24 09:00,59
152,울산,2023-03-24 10:00,42
152,울산,2023-03-24 11:00,46
152,울산,2023-03-24 12:00,53
152,울산,2023-03-24 13:00,72
152,울산,2023-03-24 14:00,69
152,울산,2023-03-24 15:00,62
152,울산,2023-03-24 16:00,71
152,울산,2023-03-24 17:00,59
152,울산,2023-03-24 18:00,55
152,울산,2023-03-24 19:00,52
152,울산,2023-03-24 20:00,41
152,울산,2023-03-24 21:00,39
152,울산,2023-03-24 22:00,40
152,울산,2023-03-24 23:00,32
152,울산,2023-03-25 00:00,36
152,울산,2023-03-25 01:00,36
152,울산,2023-03-25 02:00,35
152,울산,2023-03-25 03:00,32
152,울산,2023-03-25 04:00,43
152,울산,2023-03-25 05:00,34
152,울산,2023-03-25 06:00,40
152,울산,2023-03-25 07:00,41
152,울산,2023-03-25 08:00,40
152,울산,2023-03-25 09:00,52
152,울산,2023-03-25 10:00,52
152,울산,2023-03-25 11:00,46
152,울산,2023-03-25 12:00,50
152,울산,2023-03-25 13:00,41
152,울산,2023-03-25 14:00,36
152,울산,2023-03-25 15:00,31
152,울산,2023-03-25 16:00,42
152,울산,2023-03-25 17:00,45
152,울산,2023-03-25 18:00,55
152,울산,2023-03-25 19:00,60
152,울산,2023-03-25 20:00,54
152,울산,2023-03-25 21:00,51
152,울산,2023-03-25 22:00,49
152,울산,2023-03-25 23:00,44
152,울산,2023-03-26 00:00,52
152,울산,2023-03-26 01:00,49
152,울산,2023-03-26 02:00,46
152,울산,2023-03-26 03:00,47
152,울산,2023-03-26 04:00,47
152,울산,2023-03-26 05:00,43
152,울산,2023-03-26 06:00,47
152,울산,2023-03-26 07:00,48
152,울산,2023-03-26 08:00,42
152,울산,2023-03-26 09:00,45
152,울산,2023-03-26 10:00,51
152,울산,2023-03-26 11:00,52
152,울산,2023-03-26 12:00,47
152,울산,2023-03-26 13:00,41
152,울산,2023-03-26 14:00,43
152,울산,2023-03-26 15:00,41
152,울산,2023-03-26 16:00,47
152,울산,2023-03-26 17:00,56
152,울산,2023-03-26 18:00,51
152,울산,2023-03-26 19:00,57
152,울산,2023-03-26 20:00,55
152,울산,2023-03-26 21:00,53
152,울산,2023-03-26 22:00,58
152,울산,2023-03-26 23:00,62
152,울산,2023-03-27 00:00,59
152,울산,2023-03-27 01:00,51
152,울산,2023-03-27 02:00,40
152,울산,2023-03-27 03:00,29
152,울산,2023-03-27 04:00,16
152,울산,2023-03-27 05:00,14
152,울산,2023-03-27 06:00,21
152,울산,2023-03-27 07:00,20
152,울산,2023-03-27 08:00,19
152,울산,2023-03-27 09:00,11
152,울산,2023-03-27 10:00,3
152,울산,2023-03-27 15:00,26
152,울산,2023-03-27 16:00,29
152,울산,2023-03-27 17:00,28
152,울산,2023-03-27 18:00,28
152,울산,2023-03-27 19:00,33
152,울산,2023-03-27 20:00,37
152,울산,2023-03-27 21:00,34
152,울산,2023-03-27 22:00,39
152,울산,2023-03-27 23:00,33
152,울산,2023-03-28 00:00,31
152,울산,2023-03-28 01:00,37
152,울산,2023-03-28 02:00,30
152,울산,2023-03-28 03:00,31
152,울산,2023-03-28 04:00,31
152,울산,2023-03-28 05:00,34
152,울산,2023-03-28 06:00,45
152,울산,2023-03-28 07:00,41
152,울산,2023-03-28 08:00,37
152,울산,2023-03-28 09:00,32
152,울산,2023-03-28 10:00,21
152,울산,2023-03-28 11:00,31
152,울산,2023-03-28 12:00,28
152,울산,2023-03-28 13:00,33
152,울산,2023-03-28 14:00,53
152,울산,2023-03-28 15:00,34
152,울산,2023-03-28 16:00,29
152,울산,2023-03-28 17:00,32
152,울산,2023-03-28 18:00,37
152,울산,2023-03-28 19:00,49
152,울산,2023-03-28 20:00,45
152,울산,2023-03-28 21:00,38
152,울산,2023-03-28 22:00,40
152,울산,2023-03-28 23:00,33
152,울산,2023-03-29 00:00,38
156,광주,2023-03-23 10:00,9
156,광주,2023-03-23 11:00,13
156,광주,2023-03-23 12:00,18
156,광주,2023-03-23 13:00,23
156,광주,2023-03-23 14:00,22
156,광주,2023-03-23 15:00,16
156,광주,2023-03-23 16:00,37
156,광주,2023-03-23 17:00,44
156,광주,2023-03-23 18:00,50
156,광주,2023-03-23 19:00,48
156,광주,2023-03-23 20:00,44
156,광주,2023-03-23 21:00,54
156,광주,2023-03-23 22:00,113
156,광주,2023-03-23 23:00,193
156,광주,2023-03-24 00:00,221
156,광주,2023-03-24 01:00,200
156,광주,2023-03-24 02:00,205
156,광주,2023-03-24 03:00,196
156,광주,2023-03-24 04:00,183
156,광주,2023-03-24 05:00,162
156,광주,2023-03-24 06:00,154
156,광주,2023-03-24 07:00,151
156,광주,2023-03-24 08:00,141
156,광주,2023-03-24 09:00,141
156,광주,2023-03-24 10:00,125
156,광주,2023-03-24 11:00,119
156,광주,2023-03-24 12:00,133
156,광주,2023-03-24 13:00,150
156,광주,2023-03-24 14:00,170
156,광주,2023-03-24 15:00,175
156,광주,2023-03-24 16:00,161
156,광주,2023-03-24 17:00,141
156,광주,2023-03-24 18:00,118
156,광주,2023-03-24 19:00,87
156,광주,2023-03-24 20:00,78
156,광주,2023-03-24 21:00,72
156,광주,2023-03-24 22:00,55
156,광주,2023-03-24 23:00,60
156,광주,2023-03-25 00:00,71
156,광주,2023-03-25 01:00,59
156,광주,2023-03-25 02:00,59
156,광주,2023-03-25 03:00,66
156,광주,2023-03-25 04:00,67
156,광주,2023-03-25 05:00,67
156,광주,2023-03-25 06:00,67
156,광주,2023-03-25 07:00,65
156,광주,2023-03-25 08:00,73
156,광주,2023-03-25 09:00,81
156,광주,2023-03-25 10:00,83
156,광주,2023-03-25 11:00,85
156,광주,2023-03-25 12:00,81
156,광주,2023-03-25 13:00,83
156,광주,2023-03-25 14:00,84
156,광주,2023-03-25 15:00,80
156,광주,2023-03-25 16:00,62
156,광주,2023-03-25 17:00,39
156,광주,2023-03-25 18:00,28
156,광주,2023-03-25 19:00,27
156,광주,2023-03-25 20:00,26
156,광주,2023-03-25 21:00,43
156,광주,2023-03-25 22:00,37
156,광주,2023-03-25 23:00,40
156,광주,2023-03-26 00:00,34
156,광주,2023-03-26 02:00,9
156,광주,2023-03-26 03:00,15
156,광주,2023-03-26 04:00,23
156,광주,2023-03-26 05:00,24
156,광주,2023-03-26 06:00,27
156,광주,2023-03-26 07:00,53
156,광주,2023-03-26 08:00,60
156,광주,2023-03-26 09:00,67
156,광주,2023-03-26 10:00,64
156,광주,2023-03-26 11:00,75
156,광주,2023-03-26 12:00,84
156,광주,2023-03-26 13:00,98
156,광주,2023-03-26 14:00,108
156,광주,2023-03-26 15:00,105
156,광주,2023-03-26 16:00,86
156,광주,2023-03-26 17:00,77
156,광주,2023-03-26 18:00,54
156,광주,2023-03-26 19:00,37
156,광주,2023-03-26 20:00,16
156,광주,2023-03-26 21:00,6
156,광주,2023-03-27 03:00,6
156,광주,2023-03-27 04:00,11
156,광주,2023-03-27 05:00,15
156,광주,2023-03-27 06:00,22
156,광주,2023-03-27 07:00,19
156,광주,2023-03-27 08:00,16
156,광주,2023-03-27 09:00,37
156,광주,2023-03-27 10:00,32
156,광주,2023-03-27 11:00,42
156,광주,2023-03-27 12:00,47
156,광주,2023-03-27 13:00,54
156,광주,2023-03-27 14:00,62
156,광주,2023-03-27 15:00,70
156,광주,2023-03-27 16:00,62
156,광주,2023-03-27 17:00,60
156,광주,2023-03-27 18:00,53
156,광주,2023-03-27 19:00,41
156,광주,2023-03-27 20:00,25
156,광주,2023-03-27 21:00,21
156,광주,2023-03-27 22:00,7
156,광주,2023-03-27 23:00,17
156,광주,2023-03-28 00:00,6
156,광주,2023-03-28 01:00,17
156,광주,2023-03-28 02:00,18
156,광주,2023-03-28 03:00,30
156,광주,2023-03-28 04:00,27
156,광주,2023-03-28 05:00,31
156,광주,2023-03-28 06:00,26
156,광주,2023-03-28 07:00,37
156,광주,2023-03-28 08:00,36
156,광주,2023-03-28 09:00,42
156,광주,2023-03-28 10:00,48
156,광주,2023-03-28 11:00,62
156,광주,2023-03-28 12:00,54
156,광주,2023-03-28 13:00,78
156,광주,2023-03-28 14:00,144
156,광주,2023-03-28 15:00,147
156,광주,2023-03-28 16:00,156
156,광주,2023-03-28 17:00,153
156,광주,2023-03-28 18:00,144
156,광주,2023-03-28 19:00,120
156,광주,2023-03-28 20:00,108
156,광주,2023-03-28 21:00,62
156,광주,2023-03-28 22:00,57
156,광주,2023-03-28 23:00,51
156,광주,2023-03-29 00:00,48
160,구덕산,2023-03-23 01:00,5
160,구덕산,2023-03-23 02:00,4
160,구덕산,2023-03-23 03:00,4
160,구덕산,2023-03-23 04:00,7
160,구덕산,2023-03-23 06:00,7
160,구덕산,2023-03-23 07:00,7
160,구덕산,2023-03-23 08:00,6
160,구덕산,2023-03-23 11:00,6
160,구덕산,2023-03-23 14:00,6
160,구덕산,2023-03-23 16:00,5
160,구덕산,2023-03-23 17:00,11
160,구덕산,2023-03-23 18:00,7
160,구덕산,2023-03-23 19:00,5
160,구덕산,2023-03-23 20:00,6
160,구덕산,2023-03-23 22:00,20
160,구덕산,2023-03-23 23:00,21
160,구덕산,2023-03-24 00:00,12
160,구덕산,2023-03-24 01:00,19
160,구덕산,2023-03-24 02:00,21
160,구덕산,2023-03-24 03:00,13
160,구덕산,2023-03-24 04:00,12
160,구덕산,2023-03-24 06:00,4
160,구덕산,2023-03-24 07:00,13
160,구덕산,2023-03-24 08:00,55
160,구덕산,2023-03-24 09:00,109
160,구덕산,2023-03-24 10:00,123
160,구덕산,2023-03-24 11:00,116
160,구덕산,2023-03-24 12:00,119
160,구덕산,2023-03-24 13:00,144
160,구덕산,2023-03-24 14:00,172
160,구덕산,2023-03-24 15:00,172
160,구덕산,2023-03-24 16:00,156
160,구덕산,2023-03-24 17:00,143
160,구덕산,2023-03-24 18:00,122
160,구덕산,2023-03-24 19:00,84
160,구덕산,2023-03-24 20:00,65
160,구덕산,2023-03-24 21:00,58
160,구덕산,2023-03-24 22:00,50
160,구덕산,2023-03-24 23:00,47
160,구덕산,2023-03-25 00:00,55
160,구덕산,2023-03-25 01:00,67
160,구덕산,2023-03-25 02:00,70
160,구덕산,2023-03-25 03:00,73
160,구덕산,2023-03-25 04:00,76
160,구덕산,2023-03-25 05:00,76
160,구덕산,2023-03-25 06:00,79
160,구덕산,2023-03-25 07:00,85
160,구덕산,2023-03-25 08:00,84
160,구덕산,2023-03-25 09:00,99
160,구덕산,2023-03-25 10:00,119
160,구덕산,2023-03-25 11:00,133
160,구덕산,2023-03-25 12:00,135
160,구덕산,2023-03-25 13:00,137
160,구덕산,2023-03-25 14:00,148
160,구덕산,2023-03-25 15:00,140
160,구덕산,2023-03-25 16:00,106
160,구덕산,2023-03-25 17:00,99
160,구덕산,2023-03-25 18:00,116
160,구덕산,2023-03-25 19:00,130
160,구덕산,2023-03-25 20:00,102
160,구덕산,2023-03-25 21:00,82
160,구덕산,2023-03-25 22:00,93
160,구덕산,2023-03-25 23:00,97
160,구덕산,2023-03-26 00:00,101
160,구덕산,2023-03-26 01:00,103
160,구덕산,2023-03-26 02:00,100
160,구덕산,2023-03-26 03:00,104
160,구덕산,2023-03-26 04:00,103
160,구덕산,2023-03-26 05:00,98
160,구덕산,2023-03-26 06:00,104
160,구덕산,2023-03-26 07:00,102
160,구덕산,2023-03-26 08:00,101
160,구덕산,2023-03-26 09:00,88
160,구덕산,2023-03-26 10:00,80
160,구덕산,2023-03-26 11:00,70
160,구덕산,2023-03-26 12:00,88
160,구덕산,2023-03-26 13:00,115
160,구덕산,2023-03-26 14:00,105
160,구덕산,2023-03-26 15:00,100
160,구덕산,2023-03-26 16:00,106
160,구덕산,2023-03-26 17:00,86
160,구덕산,2023-03-26 18:00,88
160,구덕산,2023-03-26 19:00,79
160,구덕산,2023-03-26 20:00,67
160,구덕산,2023-03-26 21:00,68
160,구덕산,2023-03-26 22:00,73
160,구덕산,2023-03-26 23:00,83
160,구덕산,2023-03-27 00:00,78
160,구덕산,2023-03-27 01:00,72
160,구덕산,2023-03-27 02:00,88
160,구덕산,2023-03-27 03:00,56
160,구덕산,2023-03-27 04:00,30
160,구덕산,2023-03-27 05:00,45
160,구덕산,2023-03-27 06:00,42
160,구덕산,2023-03-27 07:00,35
160,구덕산,2023-03-27 08:00,17
160,구덕산,2023-03-27 09:00,11
160,구덕산,2023-03-27 10:00,20
160,구덕산,2023-03-27 11:00,24
160,구덕산,2023-03-27 12:00,43
160,구덕산,2023-03-27 13:00,56
160,구덕산,2023-03-27 14:00,49
160,구덕산,2023-03-27 15:00,68
160,구덕산,2023-03-27 16:00,23
160,구덕산,2023-03-27 18:00,14
160,구덕산,2023-03-27 19:00,17
160,구덕산,2023-03-28 00:00,9
160,구덕산,2023-03-28 01:00,28
160,구덕산,2023-03-28 02:00,18
160,구덕산,2023-03-28 03:00,24
160,구덕산,2023-03-28 04:00,33
160,구덕산,2023-03-28 05:00,34
160,구덕산,2023-03-28 06:00,37
160,구덕산,2023-03-28 07:00,33
160,구덕산,2023-03-28 08:00,28
160,구덕산,2023-03-28 09:00,38
160,구덕산,2023-03-28 10:00,64
160,구덕산,2023-03-28 11:00,85
160,구덕산,2023-03-28 12:00,71
160,구덕산,2023-03-28 13:00,68
160,구덕산,2023-03-28 14:00,55
160,구덕산,2023-03-28 15:00,60
160,구덕산,2023-03-28 16:00,23
160,구덕산,2023-03-28 17:00,17
160,구덕산,2023-03-28 18:00,30
160,구덕산,2023-03-28 19:00,32
160,구덕산,2023-03-28 20:00,13
160,구덕산,2023-03-28 21:00,9
160,구덕산,2023-03-28 22:00,7
160,구덕산,2023-03-28 23:00,21
160,구덕산,2023-03-29 00:00,34
169,흑산도,2023-03-23 01:00,28
169,흑산도,2023-03-23 02:00,17
169,흑산도,2023-03-23 03:00,13
169,흑산도,2023-03-23 04:00,13
169,흑산도,2023-03-23 05:00,21
169,흑산도,2023-03-23 06:00,15
169,흑산도,2023-03-23 07:00,22
169,흑산도,2023-03-23 08:00,26
169,흑산도,2023-03-23 09:00,26
169,흑산도,2023-03-23 10:00,36
169,흑산도,2023-03-23 11:00,45
169,흑산도,2023-03-23 12:00,39
169,흑산도,2023-03-23 13:00,28
169,흑산도,2023-03-23 14:00,40
169,흑산도,2023-03-23 15:00,47
169,흑산도,2023-03-23 16:00,114
169,흑산도,2023-03-23 17:00,222
169,흑산도,2023-03-23 18:00,237
169,흑산도,2023-03-23 19:00,222
169,흑산도,2023-03-23 20:00,200
169,흑산도,2023-03-23 21:00,169
169,흑산도,2023-03-23 22:00,146
169,흑산도,2023-03-23 23:00,144
169,흑산도,2023-03-24 00:00,119
169,흑산도,2023-03-24 01:00,95
169,흑산도,2023-03-24 02:00,72
169,흑산도,2023-03-24 03:00,60
169,흑산도,2023-03-24 04:00,56
169,흑산도,2023-03-24 05:00,54
169,흑산도,2023-03-24 06:00,50
169,흑산도,2023-03-24 07:00,55
169,흑산도,2023-03-24 08:00,59
169,흑산도,2023-03-24 09:00,61
169,흑산도,2023-03-24 10:00,68
169,흑산도,2023-03-24 11:00,70
169,흑산도,2023-03-24 12:00,69
169,흑산도,2023-03-24 13:00,67
169,흑산도,2023-03-24 14:00,65
169,흑산도,2023-03-24 15:00,61
169,흑산도,2023-03-24 16:00,50
169,흑산도,2023-03-24 17:00,54
169,흑산도,2023-03-24 18:00,52
169,흑산도,2023-03-24 19:00,50
169,흑산도,2023-03-24 20:00,52
169,흑산도,2023-03-24 21:00,55
169,흑산도,2023-03-24 22:00,47
169,흑산도,2023-03-24 23:00,51
169,흑산도,2023-03-25 00:00,48
169,흑산도,2023-03-25 01:00,35
169,흑산도,2023-03-25 02:00,38
169,흑산도,2023-03-25 03:00,39
169,흑산도,2023-03-25 04:00,38
169,흑산도,2023-03-25 05:00,31
169,흑산도,2023-03-25 06:00,32
169,흑산도,2023-03-25 07:00,30
169,흑산도,2023-03-25 08:00,34
169,흑산도,2023-03-25 09:00,37
169,흑산도,2023-03-25 10:00,39
169,흑산도,2023-03-25 11:00,45
169,흑산도,2023-03-25 12:00,44
169,흑산도,2023-03-25 13:00,39
169,흑산도,2023-03-25 14:00,47
169,흑산도,2023-03-25 15:00,34
169,흑산도,2023-03-25 16:00,44
169,흑산도,2023-03-25 17:00,45
169,흑산도,2023-03-25 18:00,33
169,흑산도,2023-03-25 19:00,37
169,흑산도,2023-03-25 20:00,35
169,흑산도,2023-03-25 21:00,44
169,흑산도,2023-03-25 22:00,41
169,흑산도,2023-03-25 23:00,47
169,흑산도,2023-03-26 00:00,43
169,흑산도,2023-03-26 01:00,51
169,흑산도,2023-03-26 02:00,40
169,흑산도,2023-03-26 03:00,38
169,흑산도,2023-03-26 04:00,45
169,흑산도,2023-03-26 05:00,36
169,흑산도,2023-03-26 06:00,33
169,흑산도,2023-03-26 07:00,33
169,흑산도,2023-03-26 08:00,32
169,흑산도,2023-03-26 09:00,35
169,흑산도,2023-03-26 10:00,37
169,흑산도,2023-03-26 11:00,38
169,흑산도,2023-03-26 12:00,36
169,흑산도,2023-03-26 13:00,38
169,흑산도,2023-03-26 14:00,41
169,흑산도,2023-03-26 15:00,38
169,흑산도,2023-03-26 16:00,39
169,흑산도,2023-03-26 17:00,33
169,흑산도,2023-03-26 18:00,30
169,흑산도,2023-03-26 19:00,35
169,흑산도,2023-03-26 20:00,27
169,흑산도,2023-03-26 21:00,35
169,흑산도,2023-03-26 22:00,26
169,흑산도,2023-03-26 23:00,33
169,흑산도,2023-03-27 00:00,22
169,흑산도,2023-03-27 01:00,17
169,흑산도,2023-03-27 02:00,14
169,흑산도,2023-03-27 03:00,21
169,흑산도,2023-03-27 04:00,20
169,흑산도,2023-03-27 05:00,23
169,흑산도,2023-03-27 06:00,24
169,흑산도,2023-03-27 07:00,30
169,흑산도,2023-03-27 08:00,28
169,흑산도,2023-03-27 09:00,32
169,흑산도,2023-03-27 10:00,33
169,흑산도,2023-03-27 11:00,34
169,흑산도,2023-03-27 12:00,35
169,흑산도,2023-03-27 13:00,37
169,흑산도,2023-03-27 14:00,36
169,흑산도,2023-03-27 15:00,39
169,흑산도,2023-03-27 16:00,48
169,흑산도,2023-03-27 17:00,45
169,흑산도,2023-03-27 18:00,43
169,흑산도,2023-03-27 19:00,45
169,흑산도,2023-03-27 20:00,35
169,흑산도,2023-03-27 21:00,30
169,흑산도,2023-03-27 22:00,31
169,흑산도,2023-03-27 23:00,26
169,흑산도,2023-03-28 00:00,27
169,흑산도,2023-03-28 01:00,23
169,흑산도,2023-03-28 02:00,26
169,흑산도,2023-03-28 03:00,32
169,흑산도,2023-03-28 04:00,22
169,흑산도,2023-03-28 05:00,29
169,흑산도,2023-03-28 06:00,33
169,흑산도,2023-03-28 07:00,30
169,흑산도,2023-03-28 08:00,49
169,흑산도,2023-03-28 09:00,36
169,흑산도,2023-03-28 10:00,36
169,흑산도,2023-03-28 11:00,36
169,흑산도,2023-03-28 12:00,30
169,흑산도,2023-03-28 13:00,34
169,흑산도,2023-03-28 14:00,32
169,흑산도,2023-03-28 15:00,30
169,흑산도,2023-03-28 16:00,36
169,흑산도,2023-03-28 17:00,48
169,흑산도,2023-03-28 18:00,60
169,흑산도,2023-03-28 19:00,62
169,흑산도,2023-03-28 20:00,59
169,흑산도,2023-03-28 21:00,50
169,흑산도,2023-03-28 22:00,52
169,흑산도,2023-03-28 23:00,44
169,흑산도,2023-03-29 00:00,38
185,고산,2023-03-23 01:00,14
185,고산,2023-03-23 02:00,17
185,고산,2023-03-23 03:00,12
185,고산,2023-03-23 04:00,12
185,고산,2023-03-23 05:00,8
185,고산,2023-03-23 20:00,78
185,고산,2023-03-23 21:00,150
185,고산,2023-03-23 22:00,248
185,고산,2023-03-23 23:00,257
185,고산,2023-03-24 00:00,224
185,고산,2023-03-24 01:00,202
185,고산,2023-03-24 02:00,180
185,고산,2023-03-24 03:00,166
185,고산,2023-03-24 04:00,150
185,고산,2023-03-24 05:00,160
185,고산,2023-03-24 06:00,163
185,고산,2023-03-24 07:00,149
185,고산,2023-03-24 08:00,105
185,고산,2023-03-24 09:00,81
185,고산,2023-03-24 10:00,80
185,고산,2023-03-24 11:00,83
185,고산,2023-03-24 12:00,85
185,고산,2023-03-24 13:00,95
185,고산,2023-03-24 14:00,94
185,고산,2023-03-24 15:00,81
185,고산,2023-03-24 16:00,83
185,고산,2023-03-24 17:00,29
185,고산,2023-03-24 18:00,7
